station_id,opis_id,name,address,city,state,rack_id,retail_price,latitude,longitude,location_accuracy,geocode_confidence
70145,70145,MAVERIK COUNTRY STORE #578,US-26 & US-91,Idaho Falls,ID,825,3.40233333,43.46658,-112.03414,city,
70146,70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.984,47.65966,-117.42908,city,
70150,70150,LOVES TRAVEL STOP #704,"I-29, EXIT 35B & US-34",Pacific Junction,IA,319,3.789,41.027123,-95.804645,city,
70151,70151,LOVES TRAVEL STOP #721,"I-45, EXIT 246 & FM-1183",Ennis,TX,630,3.03566666,32.32931,-96.62527,city,
70154,70154,Stinker,"US-34, CR-56",Kersey,CO,800,3.499,40.396305,-104.528768,city,
70155,70155,MARATHON,"US-24, I-96 EXIT 179",Redford,MI,549,4.999,42.38337,-83.2966,city,
70156,70156,MAVERIK COUNTRY STORE #348,"US-91, SR-130",Cedar City,UT,791,3.45233333,37.67748,-113.06189,city,
70157,70157,LOVES TRAVEL STOP #702,US-63,Waterloo,IA,565,3.769,42.49276,-92.34296,city,
70158,70158,FLYING J #1068,"I-26, EXIT 194 & SR-16",Summerville,SC,42,3.509,33.0185,-80.17565,city,
70159,70159,LOVES TRAVEL STOP #717,US-460 & SR-156,Disputanta,VA,180,3.56233333,37.148268,-77.273172,city,
70160,70160,COMMON CENTS #212,I-90 & SR-337,Sheridan,WY,836,3.56066666,44.79719,-106.95618,city,
70162,70162,PILOT #1049,US-58,Suffolk,VA,130,3.899,36.72836,-76.58496,city,
70163,70163,KWIK TRIP #598,SR-23,Paynesville,MN,451,3.399,45.398798,-94.715709,city,
70164,70164,ONVO TRAVEL PLAZA - BLAKESLEE,I-80 EXIT 284,Blakeslee,PA,200,3.56566666,41.048502,-75.534309,city,
70168,70168,KWIK TRIP #575,CR-75,Saint Joseph,MN,451,3.30233333,45.565124,-94.336688,city,
70169,70169,ROCKING Oil,SR-21,Caldwell,TX,670,3.099,30.529819,-96.714292,city,
70170,70170,LOVES TRAVEL STOP #716,SR-3005,Elizabethtown,KY,460,3.599,37.69395,-85.85913,city,
70171,70171,CITGO HERITAGE RIDGE,US-151 & SR-26,Waupun,WI,582,3.14733333,43.632441,-88.737253,city,
70172,70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.489,37.99998,-88.922659,city,
70174,70174,LOVES TRAVEL STOP #701,"I-69, EXIT 176",Capac,MI,342,3.949,43.019976,-82.925188,city,
70176,70176,MAVERIK COUNTRY STORE #565,I-84,Boise,ID,785,3.39566666,43.6135,-116.20345,city,
70177,70177,MAVERIK COUNTRY STORE #497,US-160 & SR-145,Cortez,CO,614,3.41566666,37.354949,-108.583726,city,
70179,70179,WORKMANS TRAVEL CENTER,"I-49, EXIT 78 & SR-264",Lowell,AR,645,3.40233333,36.243318,-94.082725,city,
70180,70180,Gulf,SR-83,Bensenville,IL,297,3.079,41.95503,-87.94007,city,
70181,70181,CIRCLE K #2723778,US-501 & SR-78/CR-1303,Sanford,NC,177,3.049,35.47988,-79.1803,city,
70182,70182,SHELL,US-169,Blue Earth,MN,425,3.299,43.639426,-94.092379,city,
70183,70183,PILOT # 1134,US-285 & CR-652,Orla,TX,593,3.759,31.825,-103.908333,city,
70185,70185,PILOT # 1147,SR-302,Kermit,TX,710,3.25566666,31.85496,-103.091269,city,
70187,70187,PILOT # 1146,I-20 & SR-17,Pecos,TX,710,3.46566666,31.414384,-103.508129,city,
70188,70188,KUM & GO #0890,I-44 (WESTBOUND),Vinita,OK,560,3.059,36.633353,-95.138164,city,
70189,70189,HUDSON IRVING 24,SR-3A,Hudson,NH,34,3.799,42.769038,-71.412144,city,
70190,70190,LOVES TRAVEL STOP #726,I-25 EXIT 191,Belen,NM,580,3.52233333,34.645562,-106.761215,city,
70191,70191,LOVES TRAVEL STOP #734,"I-44, EXIT 5 & US-70",Randlett,OK,770,3.12066666,34.174045,-98.459974,city,
70192,70192,LOVES TRAVEL STOP #720,"I-49, EXIT 94 & SR-1",Boyce,LA,730,3.174,31.321601,-92.686681,city,
70207,70207,PILOT TRAVEL CENTERS #1344,I-20 EXIT 425,Fort Worth,TX,630,2.909,32.72541,-97.32085,city,
70208,70208,GOLDEN GATE PETRO,SR-648,Sparks,NV,966,3.98566666,39.53491,-119.75269,city,
70209,70209,PUMP N PETES #42,"I-49, EXIT 66 & CR-K",Jasper,MO,416,3.199,37.318224,-94.273126,city,
70210,70210,CASEYS #3889,SR-29 & CR-1350,Henry,IL,368,3.349,41.111543,-89.374328,city,
70214,70214,RACETRAC #688,I-20 & SR-6,Lithia Springs,GA,18,2.97233333,33.794,-84.66049,city,
70216,70216,PILOT TRAVEL CENTER #1110,I-25 & SR-105,Monument,CO,803,3.609,39.100726,-104.85416,city,
70217,70217,MR GAS #20,I-84 EXIT 165,Jerome,ID,785,3.40733333,42.71784,-114.501244,city,
70218,70218,LOVES TRAVEL STOP #725,I-69 & SR-260,Hanson,KY,490,3.599,37.438246,-87.475135,city,
70219,70219,LOVES TRAVEL STOP #709,US-59 & SR-116,Lufkin,TX,610,3.649,31.33824,-94.7291,city,
70220,70220,LOVES TRAVEL STOP #497,"I-40, EXIT 154 & US-64",Statesville,NC,46,3.689,35.78264,-80.8873,city,
70221,70221,PILOT TRAVEL CENTER #1092,CR-70 E,Cedar Rapids,IA,380,3.779,42.00833,-91.64407,city,
70222,70222,GOOD TO GO #45,"US-52 & SR-55, SR-18",Fowler,IN,375,3.699,40.625511,-87.309019,city,
70223,70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.259,43.01253,-83.68746,city,
70224,70224,GOLDEN GATE PETROLEUM,I-70 EXIT 42,Palisade,CO,810,3.549,39.103178,-108.367977,city,
70225,70225,Union 76 Pilot,US-130,Riverton,NJ,105,3.999,40.011389,-75.015278,city,
70227,70227,LOVES TRAVEL STOP #724,"I-75, EXIT 414 & US-41",Lake City,FL,225,3.339,30.0949,-82.7117,city,
70229,70229,TA EXPRESS HENDERSON #969,I-11 EXIT 15A,Henderson,NV,910,3.639,36.0397,-114.98194,city,
70232,70232,RUTTERS #73,"I-81, EXIT 8 & CR-32",Inwood,WV,70,3.659,39.370093,-78.024189,city,
70233,70233,RUDS,SR-31 & I-94 EXIT 127,New Salem,ND,390,3.499,46.851248,-101.424453,city,
70236,70236,LOVES TRAVEL STOP #733,"I-25, EXIT 347",Las Vegas,NM,580,3.489,35.594862,-105.227162,city,
70238,70238,ROAD RANGER #275,"I-10, EXIT 400 & US-277",Sonora,TX,740,3.549,30.555752,-100.630667,city,
70239,70239,GOOD 2 GO #717,"I-25, EXIT 145",Colorado Springs,CO,803,3.479,38.83388,-104.82136,city,
70240,70240,MAVERIK COUNTRY STORE #370,"I-15, EXIT 10",Saint George,UT,910,3.5415,37.10415,-113.58412,city,
70241,70241,MAVERIK COUNTRY STORE #460,SR-88,Minden,NV,966,3.52566666,39.021766,-119.731363,city,
70242,70242,ROAD RANGER #276,"I-35, EXIT 342A",Waco,TX,765,3.049,31.54933,-97.14667,city,
70243,70243,CASEYS #4415,US-68 & US-31W /SR-526,Bowling Green,KY,460,2.999,36.99032,-86.4436,city,
70245,70245,YESWAY #1168,US-287 & CR-368,Iowa Park,TX,770,2.889,33.94235,-98.674497,city,
70246,70246,7-Eleven #37565,SR-944 & SR-9,Miami,FL,95,3.249,25.77427,-80.19366,city,
70247,70247,EXXON DBA ONE9 #1416,I-20 EXIT 458,Dallas,TX,630,2.99233333,32.78306,-96.80667,city,
70249,70249,Caseys #4466,US-231 & SR-100,Scottsville,KY,460,3.31233333,36.761437,-86.192863,city,
70251,70251,Marathon,SR-42 & US-49,Hattiesburg,MS,620,3.03233333,31.32712,-89.29034,city,
70254,70254,LOVES TRAVEL STOP #732,I-70 & CR-829,Abilene,KS,523,3.76233333,38.937144,-97.20632,city,
70255,70255,J&H FAMILY STORE #152,SR-55,Cadillac,MI,344,3.409,44.250447,-85.430046,city,
70256,70256,PILOT TRAVEL CENTER #1128,SR-60,Bartow,FL,140,3.599,27.89641,-81.84314,city,
70257,70257,LOVES TRAVEL STOP #739,I-2,Donna,TX,639,3.649,26.17035,-98.05195,city,
70258,70258,CASEYS #3677,US-59 & SR-30,Slayton,MN,530,3.299,43.985596,-95.755448,city,
70262,70262,ASAP GENERAL STORE #332,US-70 & US-377,Madill,OK,569,3.01566666,34.07126,-96.787258,city,
70263,70263,ENMARKET #769,US-301,Statesboro,GA,195,3.699,32.44879,-81.78317,city,
70265,70265,Speedee Mart # 2875,I-80 & CR-238,Milford,NE,413,3.43233333,40.763153,-97.05763,city,
70266,70266,PILOT #1161,I-20,Odessa,TX,710,3.56566666,31.84568,-102.36764,city,
70267,70267,LOVES TRAVEL STOP #728,"I-5, EXIT 238 & SR-164",Albany,OR,935,3.84733333,44.63651,-123.10593,city,
70268,70268,CASEYS #3396,SR-92 & SR-149,Sigourney,IA,380,3.36233333,41.330071,-92.201888,city,
70269,70269,CASEYS #3589,"I-29, EXIT 2",North Sioux City,SD,527,3.059,42.532706,-96.50761,city,
70270,70270,CASEYS #3685,US-50/US400 & SR-25,Lakin,KS,525,3.19233333,37.938197,-101.271297,city,
70271,70271,CASEYS #1160,US-20,Plainview,NE,470,3.229,42.346701,-97.778615,city,
70273,70273,SPEEDWAY #5457,"I-264 E, EXIT 14 & SR-864 N",Louisville,KY,415,3.029,38.25424,-85.75941,city,
70274,70274,Kwik Star #920,US-18 & US-69,Garner,IA,433,3.399,43.114395,-93.594394,city,
70276,70276,STAR EXPRESS #5,US-301 & SR-648,Petersburg,VA,180,3.049,37.22793,-77.40193,city,
70277,70277,KWIK TRIP #595,SR-46,Amery,WI,448,3.56066666,45.325238,-92.361527,city,
70278,70278,KWIK TRIP #923,"I-41, EXIT 146 & CR-N",Little Chute,WI,582,3.269,44.284248,-88.311989,city,
70279,70279,KWIK TRIP #926,SR-19 & SR-21,New Prague,MN,448,3.29066666,44.540239,-93.580473,city,
70280,70280,LOVES TRAVEL STOP #668,"I-25, EXIT 250 & SR-56",Berthoud,CO,800,3.39066666,40.299333,-105.105459,city,
70281,70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.409,41.91643,-83.39771,city,
70282,70282,PLEASANT SPRINGS TRAVEL,"I-39, EXIT 147 & CR-N",Cottage Grove,WI,420,3.39066666,43.078405,-89.201692,city,
70283,70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.449,42.35336,-88.09341,city,
70284,70284,ROBINSON CORINTH IRVING,"I-395 N, EXIT 3",Corinth,ME,170,3.93233333,44.983655,-69.008532,city,
70285,70285,IRVING MAINWAY,SR-16 E,Dover Foxcroft,ME,170,3.86566666,45.18774,-69.204472,city,
70286,70286,ROBINSONS IRVING,SR-7,Corinna,ME,170,3.93233333,44.926045,-69.232341,city,
70287,70287,LOVES TRAVEL STOP #710,US-31 & SR 28,Tipton,IN,457,3.84733333,40.281725,-86.043291,city,
70291,70291,LOVES TRAVEL STOP #723,"I-80, EXIT 310 & CR-322",Laramie,WY,795,3.61566666,41.31137,-105.5911,city,
70292,70292,FLYING J #1171,I-15,Mesquite,NV,910,3.70566666,36.80553,-114.06719,city,
70293,70293,KWIK TRIP #922,US-8,Cameron,WI,295,3.664,45.403836,-91.730992,city,
70295,70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,41.656321,-85.019803,city,
70296,70296,MAVERIK COUNTRY STORE #573,SR-68 & SR-154,Riverton,UT,835,3.13566666,40.52189,-111.9391,city,
70297,70297,KWIK STAR #509,SR-169 & BUS-20,Fort Dodge,IA,433,3.20233333,42.49747,-94.16802,city,
70298,70298,LOVES TRAVEL STOP #740,"I-95, EXIT 38 & SR-68",Yemassee,SC,42,3.419,32.642983,-80.812932,city,
70299,70299,Mr Fuel Travel Center dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,30.33218,-81.65565,city,
70300,70300,PILOT DEALER #1194,I-10 & US-60,Phoenix,AZ,930,6.039,33.44838,-112.07404,city,
70301,70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,787,3.599,40.83242,-115.76312,city,
70302,70302,KWIK TRIP #117,CR-9 & CR-4,Duluth,MN,334,3.499,46.78327,-92.10658,city,
70303,70303,Kwik Star #1004,US-63,Waterloo,IA,565,3.574,42.49276,-92.34296,city,
70304,70304,Rusty Lantern,"I-95, EXIT 109A & SR-202",Augusta,ME,170,3.88733333,44.31062,-69.77949,city,
70305,70305,LOVES TRAVEL STOP #737,I-40/US-270,El Reno,OK,483,3.344,35.53227,-97.95505,city,
70306,70306,KWIK STAR #1001,US-6,Newton,IA,320,3.249,41.69971,-93.04798,city,
70307,70307,KWIK TRIP #592,"I-35, EXIT 159 & CR-1",Rush City,MN,451,3.37733333,45.684496,-92.997876,city,
70308,70308,KWIK TRIP #946,SR-32,Pulaski,WI,582,3.45733333,44.66112,-88.263447,city,
70309,70309,PILOT #1165,SR-18 & SR-128,Jal,NM,593,3.36566666,32.112816,-103.199724,city,
70310,70310,LANCASTER CONVENIENCE,US-2 & US-70,Lancaster,MA,34,3.70566666,42.450984,-71.686831,city,
70311,70311,RACING MART,SR-8,Adams,MA,215,3.699,42.622319,-73.117225,city,
70313,70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,930,3.389,33.44838,-112.07404,city,
70314,70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365,40.8,-96.66696,city,
70318,70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309,33.13845,-95.60107,city,
70319,70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,41.02561,-81.72985,city,
70320,70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014,35.066603,-85.614737,city,
70321,70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.829,32.97866,-115.53027,city,
70322,70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666,45.471566,-69.584376,city,
70323,70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.489,40.116656,-87.7825,city,
70324,70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,41.58227,-85.83444,city,
70325,70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,433,3.20233333,42.49747,-94.16802,city,
70326,70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666,31.581294,-102.900273,city,
70328,70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379,41.93531,-87.86562,city,
70329,70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333,44.369514,-100.321057,city,
70331,70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649,37.784203,-80.003176,city,
70333,70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959,41.64416,-93.46466,city,
70334,70334,KWIK TRIP #1021,SR-11 & CR-E,Brodhead,WI,420,3.41566666,42.611074,-89.371409,city,
70336,70336,SPEEDWAY #3962,"I-39, EXIT 3 & SR-9",Roscoe,IL,293,3.469,42.421659,-88.99433,city,
70337,70337,LOVES TRAVEL STOP #700,I-10 EXIT 404 & SR-467,Sonora,TX,710,3.64733333,30.555752,-100.630667,city,
70338,70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666,40.28422,-84.1555,city,
70340,70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499,41.52519,-88.0834,city,
70341,70341,LOVES TRAVEL STOP #741,US-29,Reidsville,NC,65,3.999,36.343209,-79.664212,city,
70342,70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459,41.90059,-87.85673,city,
70343,70343,PILOT TRAVEL CENTER #1103,"I-5, EXIT 208 & SR-530",Arlington,WA,962,4.559,48.19871,-122.12514,city,
70344,70344,KWIK TRIP #928,US-169,Princeton,MN,451,3.399,45.585115,-93.596143,city,
70345,70345,LOVES TRAVEL STOP #742,"I-196, EXIT 52",Holland,MI,406,4.089,42.78752,-86.10893,city,
70346,70346,Kwik Star #924,SR-17 & US-20 EXIT 140,Webster City,IA,433,3.20233333,42.465682,-93.826216,city,
70349,70349,WEIGELS #90,SR-139 & SR-66,Kodak,TN,405,3.199,35.972215,-83.617111,city,
70350,70350,CIRCLE K #2741859,CR-802,Brownsville,TX,665,3.029,25.90175,-97.49748,city,
70351,70351,MAVERIK COUNTRY STORE #606,US-91,Franklin,ID,825,3.579,42.030389,-111.822862,city,
70352,70352,KWIK TRIP #1019,CR-5 & SR-65,Isanti,MN,448,3.474,45.468212,-93.226565,city,
70353,70353,ASAP General Store #314,"US-62, US-81, SR-9",Chickasha,OK,483,3.13233333,35.05257,-97.93643,city,
70357,70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409,39.96118,-82.99879,city,
70358,70358,FOOD N FUEL #25,SR-15 & US-12,Milbank,SD,248,3.369,45.206127,-96.62548,city,
70359,70359,PILOT DEALER #1185,"I-15, EXIT 9 3",Littlefield,AZ,910,3.699,36.866524,-113.913693,city,
70360,70360,MAVERIK COUNTRY STORE #595,"I-84, EXIT 28",Caldwell,ID,785,3.369,43.66294,-116.68736,city,
70361,70361,MAVERIK COUNTRY STORE #599,US-89 & CR-122,Thayne,WY,825,3.669,42.933026,-111.011354,city,
70366,70366,FAST STOP,US-41,Escanaba,MI,360,3.399,45.76587,-87.088985,city,
70371,70371,KENT KWIK #440,US-277,Haskell,TX,575,3.539,33.157993,-99.730923,city,
70373,70373,KWIK TRIP #791,US-45 & SR-54,New London,WI,582,3.484,44.392847,-88.755428,city,
70374,70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.469,39.84031,-88.9548,city,
70375,70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899,33.235077,-97.573995,city,
70376,70376,QUIKTRIP #1935,SR-183,Dallas,TX,630,2.97566666,32.78306,-96.80667,city,
70377,70377,WEIGELS #81,I-81 & SR-32,Morristown,TN,405,3.259,36.21398,-83.29489,city,
70379,70379,SPEEDWAY #7209,US-411 & SR-20,Cartersville,GA,18,3.11566666,34.16533,-84.80231,city,
70380,70380,LOVES TRAVEL STOP #714,"I-85, EXIT 29",Charlotte,NC,46,3.52233333,35.22709,-80.84313,city,
70383,70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,715,3.28233333,30.617964,-87.75624,city,
70385,70385,LONGHORN EXPRESS,US-70,Ardmore,OK,253,3.009,34.17426,-97.14363,city,
70388,70388,PILOT #1205,"I-20, EXIT 80",Monahans,TX,710,3.46566666,31.581294,-102.900273,city,
70389,70389,PILOT #1145,SR-191,Midland,TX,710,3.56566666,31.99735,-102.07791,city,
70390,70390,FLYING J #1206,SR-302 & CR-313,Kermit,TX,710,3.25566666,31.85496,-103.091269,city,
70391,70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.249,37.897914,-88.930724,city,
70403,70403,MAVERIK COUNTRY STORE #607,"I-90, EXIT 1",Post Falls,ID,970,3.37566666,47.71796,-116.95159,city,
70404,70404,MAVERIK COUNTRY STORE #602,"I-25 EXIT, 138",Colorado Springs,CO,803,3.289,38.83388,-104.82136,city,
70405,70405,LOVES TRAVEL STOP #760,SR-18 & SR-234,Eunice,NM,593,3.329,32.439225,-103.159407,city,
70406,70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.799,41.928156,-89.071035,city,
70407,70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.599,40.790556,-73.202222,city,
70408,70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.639,40.8176,-73.00011,city,
70409,70409,SPEEDWAY #6512,"I-196, EXIT 49 & SR-40",Holland,MI,456,3.899,42.78752,-86.10893,city,
70410,70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,18,3.529,33.794233,-84.201754,city,
70411,70411,MARATHON,SR-72,Elberton,GA,16,3.899,34.108202,-82.844765,city,
70413,70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,320,3.164,40.7142,-94.232146,city,
70415,70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999,39.48623,-75.02573,city,
70416,70416,ALLSUPS CONVENIENCE STORE #2361,US-54 & US-287,Stratford,TX,585,2.95733333,36.33349,-101.988568,city,
70417,70417,CASEYS #3434,US-63,Denver,IA,565,3.499,42.673137,-92.341701,city,
70419,70419,FUEL AMERICA TRAVEL CENTER,I-35 EXIT 24,Laredo,TX,693,3.099,27.50641,-99.50754,city,
70420,70420,Circle K #2709302,SR-67,Decatur,AL,615,3.50733333,34.60593,-86.98334,city,
70421,70421,CASEYS #3581,US-62/US-67,Corning,AR,695,3.28233333,36.415532,-90.58702,city,
70422,70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,930,3.519,33.434686,-112.277444,city,
70423,70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.489,42.080748,-88.517033,city,
70424,70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.389,43.355309,-83.854906,city,
70425,70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,165,4.249,41.045412,-80.046847,city,
70426,70426,BISHOPS TRAVEL CENTER,US-27,Attapulgus,GA,20,3.699,30.748889,-84.483889,city,
70427,70427,PARKERS #64 (DISCOUNT AVAILABLE),SR-307,Savannah,GA,195,3.03233333,32.08354,-81.09983,city,
70428,70428,PARKERS #63 (DISCOUNT AVAILABLE),US-301,Jesup,GA,195,3.11566666,31.604326,-81.88706,city,
70429,70429,BP,SR-76,Adel,GA,10,2.969,31.125143,-83.421346,city,
70430,70430,SPRINT FOODS #715,I-520 & SR-56,Augusta,GA,135,3.19233333,33.47097,-81.97484,city,
70431,70431,TA EXPRESS HOLSTEIN #941,I-20 E,Holstein,IA,527,3.559,42.494779,-95.564971,city,
70432,70432,GAS N WASH,SR-43,Frankfort,IL,365,3.549,41.49587,-87.84866,city,
70433,70433,GAS N WASH,SR-126,Plainfield,IL,290,3.599,41.62697,-88.20395,city,
70434,70434,HUCKS FOOD & FUEL #371,SR-148 & SR-142,Mount Vernon,IL,340,3.099,38.31727,-88.90312,city,
70436,70436,CASEYS #3492,US-36,Marysville,KS,413,3.299,39.842827,-96.642183,city,
70437,70437,Thorntons #155,"SR-1020 N, & SR1065 E",Louisville,KY,415,2.90566666,38.25424,-85.75941,city,
70438,70438,BREAU BRIDGE TRUCKSTOP AND CASINO,SR-94,Breaux Bridge,LA,730,3.229,30.274955,-91.905899,city,
70439,70439,CHEVRON,I-20 & SR-151,Arcadia,LA,590,3.189,32.555643,-92.924529,city,
70440,70440,MOUND MINI MART,I-696,Warren,MI,325,3.699,42.49044,-83.01304,city,
70441,70441,BREAK TIME #3165,US-50 & SR-13,Warrensburg,MO,400,3.29233333,38.76279,-93.73605,city,
70442,70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,966,3.599,39.1638,-119.7674,city,
70443,70443,GLUCKSTADT FLEETWAY,"I-55, EXIT 112",Madison,MS,760,3.199,32.46181,-90.11536,city,
70445,70445,CASEYS #3514,SR-1,Oakes,ND,341,3.38233333,46.128796,-98.099339,city,
70446,70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,640,3.599,32.274034,-104.091376,city,
70447,70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.579,41.362714,-74.443483,city,
70448,70448,CIRCLE K #4707623,"I-81, EXIT 31",Brewerton,NY,220,4.089,43.225194,-76.135132,city,
70450,70450,QUEENSBURY,SR-149,Queensbury,NY,12,3.789,43.37729,-73.61317,city,
70452,70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.819,33.041058,-115.630723,city,
70453,70453,MARIETTA PETROLEUM,"I-35, EXIT 15 & SR-32",Marietta,OK,253,2.92233333,33.943099,-97.114801,city,
70454,70454,DANDY MINI MART #36,US-220,Monroeton,PA,200,4.03233333,41.699387,-76.500995,city,
70455,70455,RUTTERS #37,US-332/US-22 & SR-75,Mifflintown,PA,70,4.099,40.572666,-77.376119,city,
70456,70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,70,4.399,39.819519,-77.907259,city,
70457,70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,70,4.199,39.9626,-76.72774,city,
70458,70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,30,2.899,34.646063,-82.467334,city,
70459,70459,GET N GO #22,I-90 & SR-115,Sioux Falls,SD,530,2.939,43.54997,-96.70033,city,
70460,70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,612,3.20566666,31.46377,-100.43704,city,
70461,70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844,29.703,-98.12445,city,
70463,70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,670,2.999,30.183271,-96.234739,city,
70464,70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,810,3.539,39.06387,-108.55065,city,
70466,70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899,30.941951,-95.340295,city,
70467,70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,486,2.92733333,41.25626,-95.94043,city,
70468,70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666,31.05601,-97.46445,city,
70469,70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,637,3.299,33.170204,-95.218106,city,
70472,70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333,32.72541,-97.32085,city,
70474,70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499,32.78306,-96.80667,city,
70476,70476,KWIK TRIP #1037,SR-65/23,Mora,MN,451,3.394,45.895786,-93.294234,city,
70478,70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,835,3.649,38.956028,-111.881072,city,
70479,70479,CROSSROADS MARKET,US-60 & SR-657,Gladstone,VA,185,3.439,37.547252,-78.850838,city,
70480,70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,962,3.899,47.324725,-117.989684,city,
70481,70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,420,3.17566666,43.696305,-89.461699,city,
70482,70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,790,3.459,43.410829,-106.266818,city,
70483,70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.419,40.68149,-73.39984,city,
70484,70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,700,3.104,32.951166,-103.348849,city,
70485,70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,593,3.38233333,32.70261,-103.13604,city,
70488,70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,700,3.369,33.189354,-102.829367,city,
70491,70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,276,3.24066666,39.736412,-93.990898,city,
70492,70492,KWIK TRIP #1033,US-51 EXIT 191B,Wausau,WI,395,3.454,44.95914,-89.63012,city,
70493,70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,695,3.22566666,34.783833,-91.576699,city,
70494,70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,800,3.639,39.80832,-104.93387,city,
